/M0/D X,/M0/D Y
5.310000000000029e-07,9.115102047117035e-06
5.320000000000029e-07,9.116936818029608e-06
5.330000000000029e-07,9.118458438518202e-06
5.340000000000028e-07,9.119720279830065e-06
5.350000000000028e-07,9.120766640690188e-06
5.360000000000028e-07,9.121634282111088e-06
5.370000000000028e-07,9.122353704882927e-06
5.380000000000027e-07,9.122950212151171e-06
5.390000000000027e-07,9.12344479273561e-06
5.400000000000027e-07,9.123854855089867e-06
5.410000000000026e-07,9.124194836915379e-06
5.420000000000026e-07,9.124476711337369e-06
5.430000000000026e-07,9.124710407078784e-06
5.440000000000025e-07,9.124904157171225e-06
5.450000000000025e-07,9.125064788300962e-06
5.460000000000025e-07,9.125197960862593e-06
5.470000000000024e-07,9.125308368090377e-06
5.480000000000024e-07,9.125399901231334e-06
5.490000000000024e-07,9.125475786531103e-06
5.500000000000024e-07,9.125538698842205e-06
5.510000000000023e-07,9.125590855835512e-06
5.520000000000023e-07,9.125634096121474e-06
5.530000000000023e-07,9.125669944030398e-06
5.540000000000022e-07,9.125699663323983e-06
5.550000000000022e-07,9.125724301731119e-06
5.560000000000022e-07,9.125744727873384e-06
5.570000000000021e-07,9.125761661879709e-06
5.580000000000021e-07,9.125775700770627e-06
5.590000000000021e-07,9.125787339501833e-06
5.60000000000002e-07,9.125796988412339e-06
5.61000000000002e-07,9.125804987712246e-06
5.62000000000002e-07,9.125811619390486e-06
5.63000000000002e-07,9.12581711725545e-06
5.640000000000019e-07,9.125821675177263e-06
5.650000000000019e-07,9.125825453847912e-06
5.660000000000019e-07,9.125828586492247e-06
5.670000000000018e-07,9.125831183558829e-06
5.680000000000018e-07,9.125833336613523e-06
5.690000000000018e-07,9.125835121567211e-06
5.700000000000017e-07,9.125836601352979e-06
5.710000000000017e-07,9.125837828144458e-06
5.720000000000017e-07,9.125838845195171e-06
5.730000000000017e-07,9.125839688363678e-06
5.740000000000016e-07,9.125840387378192e-06
5.750000000000016e-07,9.125840966884412e-06
5.760000000000016e-07,9.125841447313817e-06
5.770000000000015e-07,9.125841845605914e-06
5.780000000000015e-07,9.125842175802999e-06
5.790000000000015e-07,9.1258424495474e-06
5.800000000000014e-07,9.125842676490429e-06
5.810000000000014e-07,9.125842864633609e-06
5.820000000000014e-07,9.12584302061043e-06
5.830000000000013e-07,9.125843149920519e-06
5.840000000000013e-07,9.125843257122736e-06
5.850000000000013e-07,9.125843345996944e-06
