/M0/D X,/M0/D Y
1.009326381002621e-07,3.134064642967423e-05
1.009360299995027e-07,3.143163685472319e-05
1.009394217603497e-07,3.154104473684487e-05
1.009431050106332e-07,3.167976053977066e-05
1.00947520577809e-07,3.187126056710315e-05
1.009537673040782e-07,3.218363225721184e-05
1.009592510043702e-07,3.249063406533213e-05
1.009648042632112e-07,3.282688614880131e-05
1.009699991668732e-07,3.316158879517121e-05
1.009748453682773e-07,3.348268742080438e-05
1.009795622517353e-07,3.380089495715709e-05
1.009842630688614e-07,3.412081534849793e-05
1.009890357154613e-07,3.444560628315785e-05
1.009939577170615e-07,3.477821080258735e-05
1.009969788585307e-07,3.498044002404095e-05
1.01e-07,3.518070679852009e-05
1.010006394595993e-07,3.522325817538799e-05
1.01001315806265e-07,3.526780136144804e-05
1.010021549565283e-07,3.532276825966088e-05
1.01003833257055e-07,3.54321112595773e-05
1.010071898581082e-07,3.564825944371482e-05
1.010139030602147e-07,3.606972816397481e-05
1.010211435468791e-07,3.650723346251869e-05
1.01028629314958e-07,3.694027704301377e-05
1.010366866175119e-07,3.738431283793039e-05
1.010454223476937e-07,3.784028469477724e-05
1.010551573016173e-07,3.831834236650228e-05
1.010662692706049e-07,3.882739263639489e-05
1.010792217105091e-07,3.937500117171901e-05
1.010944095219729e-07,3.995987380496902e-05
1.011103741919698e-07,4.051427929277598e-05
1.011271163197864e-07,4.103611045494379e-05
1.011447896753135e-07,4.152814167250978e-05
1.011635280176621e-07,4.199149935946789e-05
1.011835694649664e-07,4.242874836220624e-05
1.012051639874427e-07,4.2841096904296e-05
1.012285927588839e-07,4.322898173984767e-05
1.012542006815387e-07,4.359259935921127e-05
1.012824224285889e-07,4.393203343698433e-05
1.013138246283302e-07,4.424738764449418e-05
1.013491649161423e-07,4.45388248166133e-05
1.013894828599422e-07,4.480656567890925e-05
1.014362507106464e-07,4.50508726856757e-05
1.01491636204518e-07,4.527201231122562e-05
1.015589904477302e-07,4.547007145099659e-05
1.016438272785638e-07,4.564475445580195e-05
1.017490634253586e-07,4.578689592810247e-05
1.018739904703435e-07,4.58895338349911e-05
1.020049583942418e-07,4.595004090012711e-05
1.021434753860448e-07,4.598248271951825e-05
1.022940501038216e-07,4.599568988810677e-05
1.024621551120201e-07,4.59942809392849e-05
1.026556825759034e-07,4.59805531169593e-05
1.028849109785518e-07,4.595557774912683e-05
1.031645984437848e-07,4.592006738668645e-05
1.035179896866364e-07,4.5875224635335e-05
1.039524870465907e-07,4.582722018254905e-05
1.04347681469142e-07,4.579319220903513e-05
1.04726696365782e-07,4.576934018575981e-05
1.051139588657657e-07,4.575245445900457e-05
1.055236098959473e-07,4.574072193563475e-05
1.059761945123602e-07,4.573270481208517e-05
1.064925939817331e-07,4.572746309505462e-05
1.07098127681708e-07,4.572426757307506e-05
1.078289497401298e-07,4.572248869319312e-05
1.087419230294699e-07,4.572158023693029e-05
1.099362903512739e-07,4.572109169090305e-05
1.1160618504762e-07,4.572068819849715e-05
1.14199316307313e-07,4.572016064118098e-05
1.191062068370567e-07,4.571941275833654e-05
1.289199878965441e-07,4.571868420768993e-05
1.44485685693635e-07,4.571840455081597e-05
1.641238624559573e-07,4.571843744490409e-05
1.820619312279786e-07,4.571850269610876e-05
2e-07,4.57185338297645e-05
2.000148027395718e-07,4.571448301654437e-05
2.000264662639893e-07,4.571321239694758e-05
2.000497933128242e-07,4.571202923003677e-05
2.000798206995818e-07,4.571155878420165e-05
2.001059306224534e-07,4.571133838800293e-05
2.001366614293662e-07,4.571096274779747e-05
2.001767823512098e-07,4.571035761339863e-05
2.002268367398442e-07,4.57096859657e-05
2.002879582308911e-07,4.57094494757759e-05
2.003220225506176e-07,4.571035498607712e-05
2.003704061470889e-07,4.571707208724005e-05
2.003936822268875e-07,4.572495054105858e-05
2.004166689840114e-07,4.573788239251819e-05
2.004380996760039e-07,4.575671382618212e-05
2.004566802191281e-07,4.577997502965272e-05
2.004744380856875e-07,4.581009344231602e-05
2.004908739010272e-07,4.584696041292278e-05
2.005056331930019e-07,4.588980914547584e-05
2.005188224118812e-07,4.593803234071213e-05
2.005308875864899e-07,4.599187806323752e-05
2.005425545047894e-07,4.605383188723483e-05
2.005543951203061e-07,4.612733762162618e-05
2.005669710220474e-07,4.621738053601538e-05
2.005815601752689e-07,4.633717986202836e-05
2.006004869923591e-07,4.651659285828946e-05
2.006291521631694e-07,4.683983567845301e-05
2.006728038954986e-07,4.746143345490809e-05
2.006806099074936e-07,4.758928094921456e-05
2.006962219314836e-07,4.782768681830323e-05
2.007006932861582e-07,4.787800674970803e-05
2.007055440453315e-07,4.791353338086949e-05
2.007104345175655e-07,4.792116594213539e-05
2.00714837011865e-07,4.789979179341232e-05
2.007196773967454e-07,4.784496550746716e-05
2.007248435664235e-07,4.775041416879694e-05
2.007302078130917e-07,4.761301642969087e-05
2.007354205178878e-07,4.744091596991137e-05
2.007404559295602e-07,4.723869369704815e-05
2.007452459221797e-07,4.701236732667894e-05
2.007498846283876e-07,4.676092888387523e-05
2.007545028478988e-07,4.647889673783096e-05
2.007593283246217e-07,4.614012887504937e-05
2.007650473850319e-07,4.560895290584478e-05
2.007697968487761e-07,4.503703699833664e-05
2.007732331972813e-07,4.486928039164781e-05
2.007756952740558e-07,4.462602743300725e-05
